"workerid","rt","trial_type","property_type","trial_num","category","prevalence","explanation","response","prevalence_level","property","left_button"
121,3974,"truth_conditions","behavior",17,"feps",30,NA,1,30,"like to cuddle","False"
121,4085,"truth_conditions","disease_self",18,"trufts",91,NA,0,90,"develop back problems","False"
121,3782,"truth_conditions","psychological",19,"zoovs",49,NA,1,50,"are afraid of loud noises","False"
121,5710,"truth_conditions","habitat",20,"lorches",54,NA,1,50,"live in zoos","False"
121,2727,"truth_conditions","psychological",21,"fendles",52,NA,0,50,"mourn their dead","False"
121,4016,"truth_conditions","physical",22,"plovs",68,NA,0,70,"have very long wings","False"
121,5086,"truth_conditions","diet",23,"glippets",10,NA,1,10,"feed on the carcasses of dead animals","False"
121,4362,"truth_conditions","behavior_aggressive",24,"blins",88,NA,0,90,"steal farmers&quotechar crops","False"
121,4658,"truth_conditions","diet",25,"elleps",28,NA,0,30,"fish in the Hudson River","False"
121,26639,"explain_responses","behavior",7,"grinks",6,"It seemed like it made sense to me. An animal sleeping during the day no matter what species doesn&quotechart sound far fetched.",1,10,"sleep during the day",NA
121,30351,"explain_responses","disease_self",18,"trufts",91,"I&quotecharve never heard of any animal developing any kind of back problems so I thought that was weird and less believable.",0,90,"develop back problems",NA
121,38905,"explain_responses","behavior",17,"feps",30,"It seemed believable to me because I was reminded of monkeys a little bit. I know that some monkeys like to cuddle with humans and in this situation, it seemed believable.",1,30,"like to cuddle",NA
121,122004,"explain_responses","behavior_aggressive",24,"blins",88,"It didn&quotechart seem believable to me. I mean I guess it is possible, but I don&quotechart know. It just felt false to me. I went with my gut instinct.",0,90,"steal farmers&quotechar crops",NA
122,13053,"truth_conditions","disease_self",1,"feps",50,NA,1,50,"get dandruff","False"
122,29318,"truth_conditions","psychological",2,"luzaks",92,NA,1,90,"know when earthquakes are about to happen","False"
122,16633,"truth_conditions","behavior_aggressive",3,"ollers",50,NA,1,50,"steal farmers&quotechar crops","False"
122,2973,"truth_conditions","habitat",4,"plovs",7,NA,1,10,"live in urban areas","False"
122,3653,"truth_conditions","diet",5,"sapers",30,NA,1,30,"fish in the Hudson River","False"
122,3468,"truth_conditions","diet",6,"daiths",46,NA,1,50,"eat human food","False"
122,2702,"truth_conditions","diet",7,"glippets",8,NA,1,10,"feed on the carcasses of dead animals","False"
122,2003,"truth_conditions","psychological",8,"dunkels",11,NA,1,10,"are intelligent","False"
122,1626,"truth_conditions","diet",9,"blins",6,NA,1,10,"drink soda","False"
122,3507,"truth_conditions","physical",10,"lorches",45,NA,1,50,"have brown fur","False"
122,4335,"truth_conditions","disease_self",11,"thups",89,NA,1,90,"get addicted to nicotine","False"
122,5083,"truth_conditions","habitat",12,"crullets",68,NA,1,70,"live in zoos","False"
122,2382,"truth_conditions","behavior",13,"morseths",70,NA,1,70,"perform in the circus","False"
122,3012,"truth_conditions","diet",14,"moxes",9,NA,1,10,"eat grass","False"
122,1849,"truth_conditions","behavior_aggressive",15,"zoovs",73,NA,1,70,"attack hikers","False"
122,1259,"truth_conditions","behavior",16,"krivels",69,NA,1,70,"like to cuddle","False"
122,1540,"truth_conditions","psychological",17,"ludinos",51,NA,1,50,"mourn their dead","False"
122,1228,"truth_conditions","physical",18,"zorbs",28,NA,1,30,"have very long wings","False"
122,2012,"truth_conditions","disease_self",19,"wugs",34,NA,1,30,"go bald","False"
122,3129,"truth_conditions","behavior",20,"grinks",85,NA,1,90,"sleep during the day","False"
122,1511,"truth_conditions","habitat",21,"kweps",32,NA,1,30,"live in the hulls of sea vessels","False"
122,1705,"truth_conditions","disease_other",22,"javs",86,NA,1,90,"carry malaria","False"
122,1694,"truth_conditions","behavior_aggressive",23,"frams",75,NA,1,70,"torture other animals","False"
122,1201,"truth_conditions","psychological",24,"cheebas",26,NA,1,30,"are afraid of loud noises","False"
122,1442,"truth_conditions","disease_self",25,"trufts",92,NA,1,90,"develop back problems","False"
122,34289,"explain_responses","habitat",21,"kweps",32,"Because 32% of do.",1,30,"live in the hulls of sea vessels",NA
122,10124,"explain_responses","psychological",8,"dunkels",11,"evidence presented
",1,10,"are intelligent",NA
122,9867,"explain_responses","disease_self",19,"wugs",34,"Evidence says ",1,30,"go bald",NA
122,8624,"explain_responses","psychological",24,"cheebas",26,"It says so.",1,30,"are afraid of loud noises",NA
123,10782,"truth_conditions","physical",1,"thups",47,NA,0,50,"have very long wings","True"
123,9120,"truth_conditions","disease_self",2,"sapers",6,NA,0,10,"get dandruff","True"
123,14275,"truth_conditions","diet",3,"crullets",28,NA,1,30,"feed on the carcasses of dead animals","True"
123,6446,"truth_conditions","diet",4,"fendles",6,NA,0,10,"drink soda","True"
123,9038,"truth_conditions","behavior",5,"feps",90,NA,1,90,"like to cuddle","True"
123,8915,"truth_conditions","behavior_aggressive",6,"dorbs",33,NA,0,30,"attack hikers","True"
123,7303,"truth_conditions","behavior",7,"ludinos",11,NA,1,10,"sleep during the day","True"
123,7412,"truth_conditions","diet",8,"frams",33,NA,1,30,"eat human food","True"
123,9103,"truth_conditions","disease_self",9,"dobles",92,NA,0,90,"get addicted to nicotine","True"
123,12845,"truth_conditions","habitat",10,"moxes",47,NA,0,50,"live in urban areas","True"
123,13899,"truth_conditions","habitat",11,"trufts",87,NA,1,90,"live in the hulls of sea vessels","True"
123,6775,"truth_conditions","physical",12,"plovs",53,NA,1,50,"have brown fur","True"
123,5592,"truth_conditions","psychological",13,"lorches",71,NA,1,70,"are afraid of loud noises","True"
123,8899,"truth_conditions","diet",14,"zoovs",89,NA,1,90,"eat grass","True"
123,8213,"truth_conditions","psychological",15,"zorbs",73,NA,1,70,"mourn their dead","True"
123,6024,"truth_conditions","habitat",16,"taifels",9,NA,0,10,"live in zoos","True"
123,8437,"truth_conditions","diet",17,"elleps",86,NA,1,90,"fish in the Hudson River","True"
123,5398,"truth_conditions","behavior_aggressive",18,"grinks",32,NA,1,30,"steal farmers&quotechar crops","True"
123,10431,"truth_conditions","disease_other",19,"kweps",54,NA,1,50,"carry malaria","True"
123,4122,"truth_conditions","behavior_aggressive",20,"wugs",8,NA,1,10,"torture other animals","True"
123,5594,"truth_conditions","behavior",21,"stups",68,NA,1,70,"perform in the circus","True"
123,6798,"truth_conditions","psychological",22,"javs",67,NA,0,70,"are intelligent","True"
123,12745,"truth_conditions","psychological",23,"dunkels",51,NA,1,50,"know when earthquakes are about to happen","True"
123,7134,"truth_conditions","disease_self",24,"luzaks",31,NA,0,30,"develop back problems","True"
123,6773,"truth_conditions","disease_self",25,"kazzes",75,NA,1,70,"go bald","True"
123,46105,"explain_responses","behavior",7,"ludinos",11,"LOW NUMBER GIVEN",1,10,"sleep during the day",NA
123,47959,"explain_responses","disease_self",9,"dobles",92,"DIDN&quotecharT THINK IT WAS SO",0,90,"get addicted to nicotine",NA
123,27001,"explain_responses","psychological",22,"javs",67,"DIDN&quotecharT KNOW FOR SURE",0,70,"are intelligent",NA
123,42119,"explain_responses","diet",3,"crullets",28,"JUST A GOOD GUESS",1,30,"feed on the carcasses of dead animals",NA
124,19849,"truth_conditions","psychological",1,"blins",11,NA,0,10,"mourn their dead","True"
124,7773,"truth_conditions","diet",2,"grinks",48,NA,1,50,"feed on the carcasses of dead animals","True"
124,6472,"truth_conditions","physical",3,"lorches",70,NA,1,70,"have very long wings","True"
124,16577,"truth_conditions","behavior_aggressive",4,"javs",50,NA,1,50,"attack hikers","True"
124,72151,"truth_conditions","behavior",5,"frams",71,NA,1,70,"like to cuddle","True"
124,6897,"truth_conditions","diet",6,"stups",49,NA,1,50,"drink soda","True"
124,6126,"truth_conditions","habitat",7,"ackles",67,NA,1,70,"live in the hulls of sea vessels","True"
124,4632,"truth_conditions","disease_other",8,"feps",71,NA,1,70,"carry malaria","True"
124,4280,"truth_conditions","physical",9,"mooks",87,NA,1,90,"have brown fur","True"
124,3432,"truth_conditions","habitat",10,"moxes",73,NA,1,70,"live in urban areas","True"
124,11967,"truth_conditions","diet",11,"kweps",92,NA,1,90,"eat grass","True"
124,6952,"truth_conditions","psychological",12,"kazzes",11,NA,0,10,"are afraid of loud noises","True"
124,4560,"truth_conditions","disease_self",13,"dunkels",12,NA,0,10,"develop back problems","True"
124,5048,"truth_conditions","diet",14,"reesles",27,NA,0,30,"eat human food","True"
124,3856,"truth_conditions","behavior_aggressive",15,"dobles",30,NA,1,30,"torture other animals","True"
124,46784,"truth_conditions","diet",16,"wugs",46,NA,1,50,"fish in the Hudson River","True"
124,3769,"truth_conditions","behavior_aggressive",17,"thups",14,NA,0,10,"steal farmers&quotechar crops","True"
124,2815,"truth_conditions","psychological",18,"trufts",30,NA,1,30,"are intelligent","True"
124,4735,"truth_conditions","disease_self",19,"sapers",10,NA,0,10,"get addicted to nicotine","True"
124,3600,"truth_conditions","psychological",20,"morseths",50,NA,1,50,"know when earthquakes are about to happen","True"
124,2232,"truth_conditions","disease_self",21,"fendles",87,NA,1,90,"get dandruff","True"
124,6952,"truth_conditions","behavior",22,"ludinos",87,NA,1,90,"perform in the circus","True"
124,2255,"truth_conditions","disease_self",23,"glippets",26,NA,0,30,"go bald","True"
124,4063,"truth_conditions","habitat",24,"daiths",92,NA,1,90,"live in zoos","True"
124,4432,"truth_conditions","behavior",25,"ollers",28,NA,0,30,"sleep during the day","True"
124,27801,"explain_responses","psychological",18,"trufts",30,"I  believe every animal is intelligent",1,30,"are intelligent",NA
124,54662,"explain_responses","behavior_aggressive",15,"dobles",30,"aggressive nature can be easily spread among species and they might have sharp nails o some features",1,30,"torture other animals",NA
125,15884,"truth_conditions","behavior_aggressive",1,"glippets",26,NA,1,30,"torture other animals","False"
125,11224,"truth_conditions","psychological",2,"fendles",28,NA,1,30,"are intelligent","False"
125,6827,"truth_conditions","physical",3,"ackles",67,NA,0,70,"have brown fur","False"
125,6236,"truth_conditions","behavior",4,"mooks",89,NA,1,90,"like to cuddle","False"
125,5235,"truth_conditions","diet",5,"wugs",86,NA,1,90,"eat human food","False"
125,5729,"truth_conditions","psychological",6,"ollers",12,NA,0,10,"are afraid of loud noises","False"
125,6421,"truth_conditions","disease_self",7,"dobles",71,NA,1,70,"get dandruff","False"
125,4987,"truth_conditions","physical",8,"zoovs",32,NA,0,30,"have very long wings","False"
125,6354,"truth_conditions","habitat",9,"kazzes",9,NA,0,10,"live in zoos","False"
125,11803,"truth_conditions","diet",10,"krivels",50,NA,1,50,"fish in the Hudson River","False"
125,6385,"truth_conditions","behavior",11,"taifels",10,NA,0,10,"sleep during the day","False"
125,6088,"truth_conditions","psychological",12,"luzaks",53,NA,1,50,"mourn their dead","False"
125,8522,"truth_conditions","psychological",13,"morseths",68,NA,0,70,"know when earthquakes are about to happen","False"
125,4800,"truth_conditions","behavior_aggressive",14,"ludinos",90,NA,1,90,"attack hikers","False"
125,5811,"truth_conditions","disease_other",15,"javs",45,NA,1,50,"carry malaria","False"
125,5396,"truth_conditions","diet",16,"kweps",85,NA,1,90,"feed on the carcasses of dead animals","False"
125,7008,"truth_conditions","disease_self",17,"stups",47,NA,1,50,"develop back problems","False"
125,6738,"truth_conditions","disease_self",18,"frams",9,NA,0,10,"get addicted to nicotine","False"
125,5499,"truth_conditions","diet",19,"reesles",33,NA,0,30,"drink soda","False"
125,6199,"truth_conditions","behavior_aggressive",20,"blins",10,NA,0,10,"steal farmers&quotechar crops","False"
125,6082,"truth_conditions","habitat",21,"trufts",90,NA,1,90,"live in urban areas","False"
125,6240,"truth_conditions","habitat",22,"feps",46,NA,1,50,"live in the hulls of sea vessels","False"
125,4955,"truth_conditions","diet",23,"plovs",26,NA,1,30,"eat grass","False"
125,4704,"truth_conditions","disease_self",24,"grinks",69,NA,1,70,"go bald","False"
125,5639,"truth_conditions","behavior",25,"lorches",70,NA,1,70,"perform in the circus","False"
125,40823,"explain_responses","physical",3,"ackles",67,"Because not all Ackles have brown fur",0,70,"have brown fur",NA
125,42240,"explain_responses","psychological",13,"morseths",68,"Because they don&quotechart all know when they are about to happen",0,70,"know when earthquakes are about to happen",NA
125,39161,"explain_responses","psychological",2,"fendles",28,"Because there are Fendles that are intelligent",1,30,"are intelligent",NA
125,71049,"explain_responses","behavior_aggressive",1,"glippets",26,"Because some of them do and that is important to know",1,30,"torture other animals",NA
126,10296,"truth_conditions","psychological",1,"kazzes",13,NA,0,10,"know when earthquakes are about to happen","True"
126,5728,"truth_conditions","diet",2,"fendles",27,NA,0,30,"eat grass","True"
126,5078,"truth_conditions","psychological",3,"feps",46,NA,0,50,"mourn their dead","True"
126,4368,"truth_conditions","physical",4,"grinks",65,NA,1,70,"have very long wings","True"
126,5322,"truth_conditions","psychological",5,"frams",30,NA,0,30,"are intelligent","True"
126,4088,"truth_conditions","diet",6,"zorbs",94,NA,1,90,"eat human food","True"
126,3902,"truth_conditions","diet",7,"trufts",86,NA,1,90,"drink soda","True"
126,4358,"truth_conditions","disease_self",8,"ackles",55,NA,1,50,"go bald","True"
126,18772,"truth_conditions","disease_other",9,"dorbs",14,NA,0,10,"carry malaria","True"
126,3690,"truth_conditions","disease_self",10,"crullets",68,NA,1,70,"develop back problems","True"
126,15908,"truth_conditions","disease_self",11,"sapers",54,NA,1,50,"get addicted to nicotine","True"
126,4112,"truth_conditions","diet",12,"luzaks",68,NA,1,70,"feed on the carcasses of dead animals","True"
126,3038,"truth_conditions","habitat",13,"reesles",48,NA,0,50,"live in urban areas","True"
126,4760,"truth_conditions","psychological",14,"thups",50,NA,1,50,"are afraid of loud noises","True"
126,3158,"truth_conditions","behavior",15,"kweps",29,NA,0,30,"like to cuddle","True"
126,3760,"truth_conditions","behavior_aggressive",16,"javs",11,NA,0,10,"steal farmers&quotechar crops","True"
126,3486,"truth_conditions","habitat",17,"blins",94,NA,1,90,"live in zoos","True"
126,5856,"truth_conditions","behavior",18,"glippets",26,NA,0,30,"sleep during the day","True"
126,4064,"truth_conditions","behavior",19,"lorches",15,NA,0,10,"perform in the circus","True"
126,3020,"truth_conditions","physical",20,"zoovs",72,NA,1,70,"have brown fur","True"
126,3112,"truth_conditions","behavior_aggressive",21,"moxes",86,NA,1,90,"torture other animals","True"
126,2758,"truth_conditions","diet",22,"dobles",26,NA,0,30,"fish in the Hudson River","True"
126,3578,"truth_conditions","behavior_aggressive",23,"morseths",95,NA,1,90,"attack hikers","True"
126,3550,"truth_conditions","habitat",24,"elleps",6,NA,0,10,"live in the hulls of sea vessels","True"
126,2816,"truth_conditions","disease_self",25,"ollers",73,NA,1,70,"get dandruff","True"
127,8012,"truth_conditions","diet",1,"daiths",94,NA,0,90,"eat human food","False"
127,4671,"truth_conditions","habitat",2,"lorches",54,NA,0,50,"live in zoos","False"
127,5634,"truth_conditions","behavior_aggressive",3,"sapers",7,NA,0,10,"steal farmers&quotechar crops","False"
