"workerid","rt","trial_type","property","trial_num","experimentResults","missing","explanation","n_data","condition","distribution","property_type","response","category"
171,92562,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 24, 23, 33, 75, 74, 22, 76, 23, 79, u'?']",10,"I tried to measure how these new animals would do, based on the percentages of the already studied animals.",10,"prior","weak_or_strong","psychological",0.6,"O"
172,90453,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 26, 53, 53, 20, 24, 48, 51, 24, 53, u'?']",10,"Because all the other animals were either around 25% or 50%",10,"prior","weak_or_half","psychological",0.23,"K"
172,90453,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 26, 53, 53, 20, 24, 48, 51, 24, 53, u'?']",10,"Because all the other animals were either around 25% or 50%",10,"prior","weak_or_half","psychological",0.51,"L"
172,90453,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 26, 53, 53, 20, 24, 48, 51, 24, 53, u'?']",10,"Because all the other animals were either around 25% or 50%",10,"prior","weak_or_half","psychological",0.23,"M"
172,90453,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 26, 53, 53, 20, 24, 48, 51, 24, 53, u'?']",10,"Because all the other animals were either around 25% or 50%",10,"prior","weak_or_half","psychological",0.51,"N"
172,90453,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 26, 53, 53, 20, 24, 48, 51, 24, 53, u'?']",10,"Because all the other animals were either around 25% or 50%",10,"prior","weak_or_half","psychological",0.51,"O"
173,147230,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 27, 25, 0, 27, 0, 23, 25, u'?']",10,"In the previous results, 0 and about 25% appeared in equal numbers, so I assumed that that would be the case for the next 5 species. ",10,"prior","rare_weak","psychological",0,"K"
173,147230,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 27, 25, 0, 27, 0, 23, 25, u'?']",10,"In the previous results, 0 and about 25% appeared in equal numbers, so I assumed that that would be the case for the next 5 species. ",10,"prior","rare_weak","psychological",0.24,"L"
173,147230,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 27, 25, 0, 27, 0, 23, 25, u'?']",10,"In the previous results, 0 and about 25% appeared in equal numbers, so I assumed that that would be the case for the next 5 species. ",10,"prior","rare_weak","psychological",0,"M"
173,147230,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 27, 25, 0, 27, 0, 23, 25, u'?']",10,"In the previous results, 0 and about 25% appeared in equal numbers, so I assumed that that would be the case for the next 5 species. ",10,"prior","rare_weak","psychological",0.24,"N"
173,147230,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 27, 25, 0, 27, 0, 23, 25, u'?']",10,"In the previous results, 0 and about 25% appeared in equal numbers, so I assumed that that would be the case for the next 5 species. ",10,"prior","rare_weak","psychological",0.23,"O"
174,152900,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 29, 100, 25, 28, 30, 100, 24, 98, u'?']",10,"I think that the odds are good they&quotecharll know when earthquakes will happen but there will be some groups whose percentages are lower.",10,"prior","weak_or_deterministic","psychological",0.71,"K"
174,152900,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 29, 100, 25, 28, 30, 100, 24, 98, u'?']",10,"I think that the odds are good they&quotecharll know when earthquakes will happen but there will be some groups whose percentages are lower.",10,"prior","weak_or_deterministic","psychological",0.71,"L"
174,152900,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 29, 100, 25, 28, 30, 100, 24, 98, u'?']",10,"I think that the odds are good they&quotecharll know when earthquakes will happen but there will be some groups whose percentages are lower.",10,"prior","weak_or_deterministic","psychological",0.71,"M"
174,152900,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 29, 100, 25, 28, 30, 100, 24, 98, u'?']",10,"I think that the odds are good they&quotecharll know when earthquakes will happen but there will be some groups whose percentages are lower.",10,"prior","weak_or_deterministic","psychological",0.71,"N"
174,152900,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 29, 100, 25, 28, 30, 100, 24, 98, u'?']",10,"I think that the odds are good they&quotecharll know when earthquakes will happen but there will be some groups whose percentages are lower.",10,"prior","weak_or_deterministic","psychological",0.71,"O"
175,89874,"prior_manipulation","know when earthquakes are about to happen",1,"[95, 5, 0, 20, 55, 80, 70, 30, 45, 100, u'?']",10,"Based on the distribution of the dataset you gave me I chose this distribution.",10,"prior","uniform","psychological",0.45,"K"
175,89874,"prior_manipulation","know when earthquakes are about to happen",1,"[95, 5, 0, 20, 55, 80, 70, 30, 45, 100, u'?']",10,"Based on the distribution of the dataset you gave me I chose this distribution.",10,"prior","uniform","psychological",0.2,"L"
175,89874,"prior_manipulation","know when earthquakes are about to happen",1,"[95, 5, 0, 20, 55, 80, 70, 30, 45, 100, u'?']",10,"Based on the distribution of the dataset you gave me I chose this distribution.",10,"prior","uniform","psychological",0.66,"M"
175,89874,"prior_manipulation","know when earthquakes are about to happen",1,"[95, 5, 0, 20, 55, 80, 70, 30, 45, 100, u'?']",10,"Based on the distribution of the dataset you gave me I chose this distribution.",10,"prior","uniform","psychological",0.59,"N"
175,89874,"prior_manipulation","know when earthquakes are about to happen",1,"[95, 5, 0, 20, 55, 80, 70, 30, 45, 100, u'?']",10,"Based on the distribution of the dataset you gave me I chose this distribution.",10,"prior","uniform","psychological",0.35,"O"
176,170706,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 0, 99, 2, 1, 100, 0, 0, 100, 100, u'?']",10,"It seems as though about 50% of these animal species were able to determine that an earthquake was about to happen.",10,"prior","rare_deterministic","psychological",0.01,"K"
176,170706,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 0, 99, 2, 1, 100, 0, 0, 100, 100, u'?']",10,"It seems as though about 50% of these animal species were able to determine that an earthquake was about to happen.",10,"prior","rare_deterministic","psychological",0.99,"L"
176,170706,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 0, 99, 2, 1, 100, 0, 0, 100, 100, u'?']",10,"It seems as though about 50% of these animal species were able to determine that an earthquake was about to happen.",10,"prior","rare_deterministic","psychological",0,"M"
176,170706,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 0, 99, 2, 1, 100, 0, 0, 100, 100, u'?']",10,"It seems as though about 50% of these animal species were able to determine that an earthquake was about to happen.",10,"prior","rare_deterministic","psychological",0,"N"
176,170706,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 0, 99, 2, 1, 100, 0, 0, 100, 100, u'?']",10,"It seems as though about 50% of these animal species were able to determine that an earthquake was about to happen.",10,"prior","rare_deterministic","psychological",0.99,"O"
177,123265,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 70, 20, 0, 45, 5, 80, 30, 55, 95, u'?']",10,"It seemed very sporadic. Some animals had very high percentage, some had very low, but there was also a seemingly equal distribution between these extremes",10,"prior","uniform","psychological",0.36,"K"
177,123265,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 70, 20, 0, 45, 5, 80, 30, 55, 95, u'?']",10,"It seemed very sporadic. Some animals had very high percentage, some had very low, but there was also a seemingly equal distribution between these extremes",10,"prior","uniform","psychological",0.71,"L"
177,123265,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 70, 20, 0, 45, 5, 80, 30, 55, 95, u'?']",10,"It seemed very sporadic. Some animals had very high percentage, some had very low, but there was also a seemingly equal distribution between these extremes",10,"prior","uniform","psychological",0.53,"M"
177,123265,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 70, 20, 0, 45, 5, 80, 30, 55, 95, u'?']",10,"It seemed very sporadic. Some animals had very high percentage, some had very low, but there was also a seemingly equal distribution between these extremes",10,"prior","uniform","psychological",0.06,"N"
177,123265,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 70, 20, 0, 45, 5, 80, 30, 55, 95, u'?']",10,"It seemed very sporadic. Some animals had very high percentage, some had very low, but there was also a seemingly equal distribution between these extremes",10,"prior","uniform","psychological",0.85,"O"
178,449632,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 51, 50, 96, 100, 100, 98, 51, 51, 99, u'?']",10,"because the answers of the percentages on the previous charts seem to get higher and i am really thinking carefully about this and  am hopeful it correct",10,"prior","half_or_deterministic","psychological",0.97,"K"
178,449632,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 51, 50, 96, 100, 100, 98, 51, 51, 99, u'?']",10,"because the answers of the percentages on the previous charts seem to get higher and i am really thinking carefully about this and  am hopeful it correct",10,"prior","half_or_deterministic","psychological",0.97,"L"
178,449632,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 51, 50, 96, 100, 100, 98, 51, 51, 99, u'?']",10,"because the answers of the percentages on the previous charts seem to get higher and i am really thinking carefully about this and  am hopeful it correct",10,"prior","half_or_deterministic","psychological",0.92,"M"
178,449632,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 51, 50, 96, 100, 100, 98, 51, 51, 99, u'?']",10,"because the answers of the percentages on the previous charts seem to get higher and i am really thinking carefully about this and  am hopeful it correct",10,"prior","half_or_deterministic","psychological",0.83,"N"
178,449632,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 51, 50, 96, 100, 100, 98, 51, 51, 99, u'?']",10,"because the answers of the percentages on the previous charts seem to get higher and i am really thinking carefully about this and  am hopeful it correct",10,"prior","half_or_deterministic","psychological",0.97,"O"
179,198631,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 98, 74, 100, 75, 97, 100, 78, 76, 99, u'?']",10,"Most of the animals discovered today seemed to contain at least 70% of the species that was able to predict earthquakes and a few species with 100% prediction rates, so I assume these animals will be similar to the animals we observed today.",10,"prior","strong_or_deterministic","psychological",0.72,"K"
179,198631,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 98, 74, 100, 75, 97, 100, 78, 76, 99, u'?']",10,"Most of the animals discovered today seemed to contain at least 70% of the species that was able to predict earthquakes and a few species with 100% prediction rates, so I assume these animals will be similar to the animals we observed today.",10,"prior","strong_or_deterministic","psychological",0.67,"L"
179,198631,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 98, 74, 100, 75, 97, 100, 78, 76, 99, u'?']",10,"Most of the animals discovered today seemed to contain at least 70% of the species that was able to predict earthquakes and a few species with 100% prediction rates, so I assume these animals will be similar to the animals we observed today.",10,"prior","strong_or_deterministic","psychological",0.82,"M"
179,198631,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 98, 74, 100, 75, 97, 100, 78, 76, 99, u'?']",10,"Most of the animals discovered today seemed to contain at least 70% of the species that was able to predict earthquakes and a few species with 100% prediction rates, so I assume these animals will be similar to the animals we observed today.",10,"prior","strong_or_deterministic","psychological",0.97,"N"
179,198631,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 98, 74, 100, 75, 97, 100, 78, 76, 99, u'?']",10,"Most of the animals discovered today seemed to contain at least 70% of the species that was able to predict earthquakes and a few species with 100% prediction rates, so I assume these animals will be similar to the animals we observed today.",10,"prior","strong_or_deterministic","psychological",0.77,"O"
180,57792,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 100, 51, 100, 51, 49, 98, 49, 100, 97, u'?']",10,"It seems in line with previous animals.",10,"prior","half_or_deterministic","psychological",0.47,"K"
180,57792,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 100, 51, 100, 51, 49, 98, 49, 100, 97, u'?']",10,"It seems in line with previous animals.",10,"prior","half_or_deterministic","psychological",0.95,"L"
180,57792,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 100, 51, 100, 51, 49, 98, 49, 100, 97, u'?']",10,"It seems in line with previous animals.",10,"prior","half_or_deterministic","psychological",0.48,"M"
