"workerid","rt","trial_type","property_type","trial_num","category","explanation","original_response","property","response"
86,4407,"implied_prevalence","disease_other",3,"grinks",NA,NA,"transmit HIV",1
86,4822,"implied_prevalence","disease_self",4,"dunkels",NA,NA,"lose their teeth",1
86,5158,"implied_prevalence","habitat",5,"frams",NA,NA,"live in zoos",0.63
86,6396,"implied_prevalence","reproduction",6,"crullets",NA,NA,"lay eggs in other birds&quotechar nests",1
86,5225,"implied_prevalence","reproduction",7,"taifels",NA,NA,"have dozens of sexual partners",0.86
86,6194,"implied_prevalence","behavior_aggressive",8,"mooks",NA,NA,"capture other animals&quotechar territory",0.87
86,3147,"implied_prevalence","behavior",9,"zorbs",NA,NA,"like to cuddle",1
86,3279,"implied_prevalence","behavior",10,"trufts",NA,NA,"sleep during the day",1
86,6671,"implied_prevalence","psychological",11,"glippets",NA,NA,"are afraid of loud noises",1
86,4586,"implied_prevalence","disease_self",12,"reesles",NA,NA,"get dandruff",0.79
86,4287,"implied_prevalence","physical",13,"blins",NA,NA,"have brown fur",1
86,3232,"implied_prevalence","behavior",14,"cheebas",NA,NA,"sing beautiful songs",1
86,3716,"implied_prevalence","behavior_aggressive",15,"ackles",NA,NA,"carry out premeditated murder",1
86,3537,"implied_prevalence","behavior",16,"pangolins",NA,NA,"use tools",1
86,5733,"implied_prevalence","psychological",17,"dorbs",NA,NA,"know when earthquakes are about to happen",0.71
86,4597,"implied_prevalence","diet",18,"javs",NA,NA,"eat human food",0.57
86,3430,"implied_prevalence","disease_self",19,"kweps",NA,NA,"get addicted to nicotine",0.47
86,2869,"implied_prevalence","diet",20,"moxes",NA,NA,"eat cannabis",0.43
86,4435,"implied_prevalence","behavior",21,"plovs",NA,NA,"play with bottlecaps",0.43
86,2977,"implied_prevalence","diet",22,"sapers",NA,NA,"cannibalize each other",0.62
86,3947,"implied_prevalence","behavior",23,"thups",NA,NA,"fly into building windows",0.61
86,3341,"implied_prevalence","behavior_aggressive",24,"fendles",NA,NA,"pound their chests to display dominance",0.87
86,3412,"implied_prevalence","habitat",25,"lorches",NA,NA,"live in the hulls of sea vessels",0.94
86,3204,"implied_prevalence","psychological",26,"wugs",NA,NA,"develop phobias",0.54
86,3257,"implied_prevalence","psychological",27,"zoovs",NA,NA,"experience emotions",0.92
86,3149,"implied_prevalence","behavior",28,"ludinos",NA,NA,"perform in the circus",0.52
86,3945,"implied_prevalence","physical",29,"luzaks",NA,NA,"live to be twenty years old",0.74
86,3326,"implied_prevalence","behavior_aggressive",30,"krivels",NA,NA,"hunt other animals",1
86,4385,"implied_prevalence","psychological",31,"kazzes",NA,NA,"know how to open doors",0.62
86,4808,"implied_prevalence","diet",32,"daiths",NA,NA,"feed on the carcasses of dead animals",0.5
86,2508,"implied_prevalence","diet",33,"dobles",NA,NA,"eat people",0.48
86,2938,"implied_prevalence","behavior",34,"feps",NA,NA,"ride the subway",0.43
86,2688,"implied_prevalence","diet",35,"stups",NA,NA,"eat insects",0.92
86,3157,"implied_prevalence","psychological",36,"elleps",NA,NA,"know how to ride bicycles",0.59
86,34215,"explain_responses","behavior",1,"plovs","I feel like because they have played with bottlecaps doesn&quotechart mean they all do it.
",0.43,"play with bottlecaps",0.43
86,28403,"explain_responses","disease_self",2,"kweps","It would be hard for them to all get access to nicotine, but the few that do get addicted.",0.47,"get addicted to nicotine",0.18
86,25429,"explain_responses","diet",3,"dobles","Just like sharks eat people, the actual number is likely small.",0.48,"eat people",0.13
86,30886,"explain_responses","behavior",4,"feps","They may have been know to ride the subway, but it is doubtful that a large percentage actually does.",0.43,"ride the subway",0.31
86,46150,"explain_responses","diet",5,"moxes","Cannabis is not largely found in the wild, so moxes may eat it, however they will have to rely mostly on other food sources.",0.43,"eat cannabis",0.43
87,5263,"implied_prevalence","behavior",1,"fendles",NA,NA,"swim in shallow pools",0.9
87,3054,"implied_prevalence","behavior",2,"daiths",NA,NA,"fly into building windows",0.39
87,2817,"implied_prevalence","physical",3,"feps",NA,NA,"have spots",1
87,2632,"implied_prevalence","psychological",4,"dobles",NA,NA,"have personalities",1
87,3984,"implied_prevalence","diet",5,"zorbs",NA,NA,"feed on the carcasses of dead animals",1
87,2480,"implied_prevalence","reproduction",6,"sapers",NA,NA,"get erections",1
87,3007,"implied_prevalence","disease_self",7,"cheebas",NA,NA,"get dandruff",0.85
87,2536,"implied_prevalence","physical",8,"dunkels",NA,NA,"live to be a hundred years old",0.76
87,2863,"implied_prevalence","habitat",9,"pangolins",NA,NA,"live in the hulls of sea vessels",0.91
87,2527,"implied_prevalence","physical",10,"krivels",NA,NA,"have very long wings",0.96
87,3543,"implied_prevalence","disease_other",11,"dorbs",NA,NA,"carry Lyme disease",0.27
87,3241,"implied_prevalence","disease_other",12,"blins",NA,NA,"transmit HIV",0.28
87,3576,"implied_prevalence","physical",13,"plovs",NA,NA,"live to be twenty years old",0.8
87,2335,"implied_prevalence","disease_self",14,"zoovs",NA,NA,"get cancer",0.68
87,3993,"implied_prevalence","habitat",15,"moxes",NA,NA,"live in urban areas",0.81
87,2328,"implied_prevalence","reproduction",16,"luzaks",NA,NA,"give birth underwater",1
87,2240,"implied_prevalence","reproduction",17,"kazzes",NA,NA,"have dozens of sexual partners",0.66
87,2512,"implied_prevalence","behavior",18,"wugs",NA,NA,"do handstands to scare off predators",1
87,2376,"implied_prevalence","behavior_aggressive",19,"stups",NA,NA,"capture other animals&quotechar territory",0.87
87,2168,"implied_prevalence","disease_self",20,"ollers",NA,NA,"go bald",0.9
87,2233,"implied_prevalence","behavior_aggressive",21,"ackles",NA,NA,"get in fights with other animals",0.95
87,2583,"implied_prevalence","behavior",22,"javs",NA,NA,"sing beautiful songs",0.9
87,2888,"implied_prevalence","disease_other",23,"grinks",NA,NA,"transmit rabies",0.23
87,2823,"implied_prevalence","psychological",24,"mooks",NA,NA,"know when earthquakes are about to happen",0.9
87,2312,"implied_prevalence","psychological",25,"frams",NA,NA,"are intelligent",0.95
87,2880,"implied_prevalence","disease_self",26,"thups",NA,NA,"have strange genetic mutations",0.83
87,4119,"implied_prevalence","behavior_aggressive",27,"morseths",NA,NA,"carry out premeditated murder",0.28
87,7561,"implied_prevalence","behavior_aggressive",28,"ludinos",NA,NA,"hunt other animals",0.91
87,4592,"implied_prevalence","disease_self",29,"taifels",NA,NA,"get addicted to nicotine",0.25
87,2448,"implied_prevalence","behavior",30,"glippets",NA,NA,"perform in the circus",0.16
87,1863,"implied_prevalence","diet",31,"lorches",NA,NA,"eat people",0.81
87,1881,"implied_prevalence","behavior",32,"trufts",NA,NA,"ride the subway",0.08
87,2047,"implied_prevalence","behavior_aggressive",33,"elleps",NA,NA,"pound their chests to display dominance",0.96
87,2057,"implied_prevalence","physical",34,"kweps",NA,NA,"have an exquisite sense of smell",0.89
87,1871,"implied_prevalence","physical",35,"reesles",NA,NA,"have brown fur",0.89
87,2729,"implied_prevalence","behavior_aggressive",36,"crullets",NA,NA,"attack hikers",0.25
87,22328,"explain_responses","disease_other",1,"dorbs","Just because they can carry Lyme disease doesn&quotechart mean every single one of them has it at any given time. ",0.27,"carry Lyme disease",0.27
87,20136,"explain_responses","disease_other",2,"grinks","Again, just because they transmit rabies doesn&quotechart mean they will ALL do so at some point in their lives.",0.23,"transmit rabies",0.23
87,17064,"explain_responses","behavior_aggressive",3,"crullets","Some Crullets will probably never even see a hiker.",0.25,"attack hikers",0.25
87,20231,"explain_responses","behavior_aggressive",4,"morseths","Just because they do that doesn&quotechart mean they all do that.  Some of them may never have occasion to do so.",0.28,"carry out premeditated murder",0.28
87,23759,"explain_responses","disease_self",5,"taifels","Some Taifels may never even see a cigarette and cannot get addicted to nicotine, or simply don&quotechart like nicotine and never get addicted.",0.25,"get addicted to nicotine",0.25
88,11503,"implied_prevalence","physical",1,"reesles",NA,NA,"live to be twenty years old",0.81
88,9725,"implied_prevalence","behavior_aggressive",2,"sapers",NA,NA,"capture other animals&quotechar territory",0.88
88,6824,"implied_prevalence","behavior_aggressive",3,"thups",NA,NA,"attack hikers",0.79
88,9442,"implied_prevalence","disease_self",4,"wugs",NA,NA,"lose their teeth",1
88,7571,"implied_prevalence","habitat",5,"daiths",NA,NA,"live in urban areas",0.9
88,26362,"implied_prevalence","behavior_aggressive",6,"ackles",NA,NA,"hunt other animals",1
88,7242,"implied_prevalence","physical",7,"dobles",NA,NA,"have spots",0.99
88,5567,"implied_prevalence","behavior_aggressive",8,"plovs",NA,NA,"torture other animals",0.94
88,8584,"implied_prevalence","habitat",9,"trufts",NA,NA,"live in trees",1
88,12011,"implied_prevalence","diet",10,"glippets",NA,NA,"fish in the Hudson River",0.98
88,6761,"implied_prevalence","reproduction",11,"grinks",NA,NA,"lay eggs in other birds&quotechar nests",0.99
88,5045,"implied_prevalence","psychological",12,"dunkels",NA,NA,"know how to open doors",0.92
88,7326,"implied_prevalence","behavior_aggressive",13,"blins",NA,NA,"carry out premeditated murder",0.86
88,6539,"implied_prevalence","diet",14,"pangolins",NA,NA,"eat cannabis",0.88
88,7138,"implied_prevalence","psychological",15,"mooks",NA,NA,"have personalities",1
88,11199,"implied_prevalence","diet",16,"cheebas",NA,NA,"eat grass",1
88,5485,"implied_prevalence","psychological",17,"zoovs",NA,NA,"are afraid of loud noises",0.97
88,5431,"implied_prevalence","behavior",18,"crullets",NA,NA,"play with bottlecaps",1
88,4468,"implied_prevalence","behavior",19,"feps",NA,NA,"fly into building windows",0.93
88,5029,"implied_prevalence","disease_other",20,"taifels",NA,NA,"transmit HIV",0.92
88,5470,"implied_prevalence","behavior",21,"krivels",NA,NA,"swim in shallow pools",0.99
88,4282,"implied_prevalence","disease_self",22,"kweps",NA,NA,"have strange genetic mutations",0.91
88,3858,"implied_prevalence","psychological",23,"stups",NA,NA,"mourn their dead",0.94
88,5231,"implied_prevalence","diet",24,"luzaks",NA,NA,"eat people",0.97
88,4914,"implied_prevalence","behavior",25,"elleps",NA,NA,"sleep during the day",1
88,3928,"implied_prevalence","diet",26,"dorbs",NA,NA,"cannibalize each other",0.98
88,3134,"implied_prevalence","habitat",27,"morseths",NA,NA,"live in zoos",0.95
88,4175,"implied_prevalence","behavior",28,"moxes",NA,NA,"like to cuddle",0.96
88,4277,"implied_prevalence","physical",29,"ludinos",NA,NA,"have very long wings",1
88,3388,"implied_prevalence","disease_other",30,"frams",NA,NA,"carry Lyme disease",0.97
88,3572,"implied_prevalence","behavior_aggressive",31,"zorbs",NA,NA,"get in fights with other animals",0.88
88,5799,"implied_prevalence","behavior",32,"fendles",NA,NA,"perform in the circus",0.73
88,3619,"implied_prevalence","disease_other",33,"kazzes",NA,NA,"transmit rabies",0.9
88,4514,"implied_prevalence","psychological",34,"ollers",NA,NA,"are afraid of dogs",0.93
88,4759,"implied_prevalence","reproduction",35,"lorches",NA,NA,"have dozens of sexual partners",0.98
88,4645,"implied_prevalence","habitat",36,"javs",NA,NA,"live in high-rise buildings",0.93
89,9135,"implied_prevalence","habitat",1,"trufts",NA,NA,"live in trees",1
89,23312,"implied_prevalence","habitat",2,"zorbs",NA,NA,"live in zoos",0.05
89,18912,"implied_prevalence","behavior",3,"daiths",NA,NA,"sing beautiful songs",0.95
89,15391,"implied_prevalence","psychological",4,"glippets",NA,NA,"are intelligent",1
89,14111,"implied_prevalence","disease_other",5,"cheebas",NA,NA,"transmit rabies",0.01
89,14369,"implied_prevalence","diet",6,"elleps",NA,NA,"drink alcohol left behind by tourists",0.1
89,15344,"implied_prevalence","disease_self",7,"luzaks",NA,NA,"develop back problems",0.4
89,7024,"implied_prevalence","psychological",8,"grinks",NA,NA,"experience empathy",1
89,7103,"implied_prevalence","disease_self",9,"frams",NA,NA,"get cancer",0.1
89,4657,"implied_prevalence","physical",10,"krivels",NA,NA,"have very long wings",1
89,13359,"implied_prevalence","physical",11,"ludinos",NA,NA,"have brown fur",0.99
89,7168,"implied_prevalence","psychological",12,"crullets",NA,NA,"have personalities",1
89,6624,"implied_prevalence","behavior",13,"reesles",NA,NA,"swim in shallow pools",1
89,8848,"implied_prevalence","behavior",14,"javs",NA,NA,"perform in the circus",0.01
89,7760,"implied_prevalence","disease_self",15,"kweps",NA,NA,"go bald",0.6
89,6640,"implied_prevalence","diet",16,"fendles",NA,NA,"eat insects",1
89,7615,"implied_prevalence","reproduction",17,"morseths",NA,NA,"lay eggs in other birds&quotechar nests",1
89,13824,"implied_prevalence","behavior_aggressive",18,"feps",NA,NA,"pound their chests to display dominance",0.5
89,17072,"implied_prevalence","diet",19,"zoovs",NA,NA,"fish in the Hudson River",0.05
89,11424,"implied_prevalence","psychological",20,"pangolins",NA,NA,"know when earthquakes are about to happen",0.95
89,8704,"implied_prevalence","disease_self",21,"ackles",NA,NA,"get addicted to nicotine",0.01
89,9632,"implied_prevalence","reproduction",22,"mooks",NA,NA,"attract mates by secreting pheromones",1
89,9984,"implied_prevalence","behavior",23,"thups",NA,NA,"do handstands to scare off predators",0.99
89,7647,"implied_prevalence","behavior",24,"ollers",NA,NA,"fly into building windows",0.01
89,4944,"implied_prevalence","psychological",25,"dorbs",NA,NA,"mourn their dead",1
89,19744,"implied_prevalence","diet",26,"wugs",NA,NA,"eat cannabis",1
89,7487,"implied_prevalence","disease_other",27,"taifels",NA,NA,"transmit HIV",0.01
89,8384,"implied_prevalence","physical",28,"plovs",NA,NA,"have intensely beautiful feathers",1
89,6161,"implied_prevalence","reproduction",29,"moxes",NA,NA,"have dozens of sexual partners",1
89,7167,"implied_prevalence","disease_self",30,"dobles",NA,NA,"lose their teeth",1
89,10353,"implied_prevalence","behavior_aggressive",31,"lorches",NA,NA,"steal farmers&quotechar crops",0.75
89,11424,"implied_prevalence","habitat",32,"sapers",NA,NA,"live in the hulls of sea vessels",0.5
89,10944,"implied_prevalence","disease_other",33,"stups",NA,NA,"carry Lyme disease",0.1
89,11120,"implied_prevalence","psychological",34,"kazzes",NA,NA,"develop phobias",0.4
89,6207,"implied_prevalence","behavior_aggressive",35,"blins",NA,NA,"torture other animals",1
89,8608,"implied_prevalence","physical",36,"dunkels",NA,NA,"live to be a hundred years old",0.5
89,74527,"explain_responses","disease_self",1,"luzaks","I thought about someone saying something like ""Great Danes develop back problems,"" and I didn&quotechart think every single one would, but just that it was a tendency known to the breed or animal. Then I guessed a reasonable answer.",0.4,"develop back problems",0.4
89,158285,"explain_responses","habitat",2,"zorbs","It didn&quotechart say that zorbs only live in zoos. I thought it implied that zorbs can live in zoos, but don&quotechart have to. Like, Giraffes live in zoos. The sentence actually isn&quotechart quite right either way. So I thought maybe zorbs were reasonably rare, so that someone might comment how they are in zoos, but that they didn&quotechart all live in zoos. So I guessed that maybe 1 out of 20 of this rare animal might be in zoos, but there might be some living in the wild yet. Like komodo dragons or something like that.",0.05,"live in zoos",0.05
89,100496,"explain_responses","diet",3,"elleps","It seemed like it was saying something that elleps would do, but that they didn&quotechart have to do it in order to be an ellep. They could be like baboons that take stuff from tourists, but also live away from tourists too. Or, even if they were mostly around tourists, they wouldn&quotechart every one drink alcohol most likely. But there were probably some in the wild anyway. so I guessed that maybe 1 out of 10 had access to tourists and taught themselves to take the tourist&quotechars drinks.",0.1,"drink alcohol left behind by tourists",0.1
