"workerid","rt","trial_type","property_type","trial_num","category","explanation","original_response","property","response"
86,406928,"explain_responses","behavior",2,"cheebas","Maybe if a train just happens to come by, Cheebas will hitch a ride. It&quotechars just an idiosyncrasy. ",0.2,"ride the subway",0.2
87,4050,"implied_prevalence","diet",1,"ludinos",NA,NA,"eat garbage",0.9
87,4659,"implied_prevalence","psychological",2,"blins",NA,NA,"experience empathy",1
87,3516,"implied_prevalence","behavior_aggressive",3,"crullets",NA,NA,"torture other animals",0.96
87,2241,"implied_prevalence","diet",4,"plovs",NA,NA,"eat grass",0.94
87,1975,"implied_prevalence","reproduction",5,"fendles",NA,NA,"lay eggs in other birds&quotechar nests",0.93
87,3016,"implied_prevalence","habitat",6,"dorbs",NA,NA,"live in high-rise buildings",0.94
87,3082,"implied_prevalence","disease_other",7,"glippets",NA,NA,"carry malaria",0.83
87,2226,"implied_prevalence","behavior_aggressive",8,"frams",NA,NA,"carry out premeditated murder",0.86
87,31180,"implied_prevalence","physical",9,"wugs",NA,NA,"have very long wings",0.86
87,2043,"implied_prevalence","psychological",10,"javs",NA,NA,"know how to open doors",0.91
87,2467,"implied_prevalence","physical",11,"ollers",NA,NA,"have spots",0.82
87,1622,"implied_prevalence","reproduction",12,"elleps",NA,NA,"have a menstrual cycle",0.88
87,1846,"implied_prevalence","behavior",13,"kazzes",NA,NA,"chase their tails",0.93
87,1732,"implied_prevalence","diet",14,"taifels",NA,NA,"cannibalize each other",0.91
87,1962,"implied_prevalence","physical",15,"moxes",NA,NA,"live to be twenty years old",0.88
87,1687,"implied_prevalence","physical",16,"zoovs",NA,NA,"live to be five hundred years old",0.93
87,11170,"implied_prevalence","disease_self",17,"sapers",NA,NA,"lose their teeth",0.88
87,2097,"implied_prevalence","disease_other",18,"morseths",NA,NA,"transmit rabies",0.92
87,1974,"implied_prevalence","physical",19,"reesles",NA,NA,"have four legs",0.91
87,1697,"implied_prevalence","disease_self",20,"zorbs",NA,NA,"have strange genetic mutations",0.94
87,2582,"implied_prevalence","behavior",21,"stups",NA,NA,"do handstands to scare off predators",0.9
87,2024,"implied_prevalence","diet",22,"dunkels",NA,NA,"eat human food",0.91
87,1719,"implied_prevalence","psychological",23,"lorches",NA,NA,"are intelligent",0.87
87,2140,"implied_prevalence","disease_self",24,"mooks",NA,NA,"get cancer",0.92
87,1910,"implied_prevalence","disease_self",25,"daiths",NA,NA,"get dandruff",0.9
87,30519,"implied_prevalence","diet",26,"luzaks",NA,NA,"fish in the Hudson River",0.91
87,2336,"implied_prevalence","psychological",27,"krivels",NA,NA,"are afraid of dogs",0.91
87,1483,"implied_prevalence","behavior",28,"grinks",NA,NA,"like to cuddle",0.92
87,3774,"implied_prevalence","psychological",29,"thups",NA,NA,"know when earthquakes are about to happen",0.77
87,1663,"implied_prevalence","habitat",30,"dobles",NA,NA,"live in the hulls of sea vessels",0.83
87,1747,"implied_prevalence","behavior_aggressive",31,"trufts",NA,NA,"hunt other animals",0.79
87,18414,"implied_prevalence","disease_self",32,"cheebas",NA,NA,"have seizures",0.82
87,2124,"implied_prevalence","behavior",33,"ackles",NA,NA,"swim in shallow pools",0.86
87,1528,"implied_prevalence","psychological",34,"kweps",NA,NA,"are afraid of loud noises",0.87
87,1846,"implied_prevalence","physical",35,"feps",NA,NA,"live to be a hundred years old",0.88
88,6222,"implied_prevalence","disease_self",1,"frams",NA,NA,"get cancer",0.23
88,6829,"implied_prevalence","behavior",2,"reesles",NA,NA,"sing beautiful songs",0.85
88,4645,"implied_prevalence","psychological",3,"krivels",NA,NA,"know when earthquakes are about to happen",0.95
88,6684,"implied_prevalence","psychological",4,"cheebas",NA,NA,"develop phobias",0.92
88,412594,"implied_prevalence","psychological",5,"morseths",NA,NA,"know how to open doors",0.83
88,4035,"implied_prevalence","behavior",6,"blins",NA,NA,"chase their tails",0.94
88,2956,"implied_prevalence","disease_other",7,"lorches",NA,NA,"carry Lyme disease",0.31
88,7019,"implied_prevalence","psychological",8,"dunkels",NA,NA,"are afraid of loud noises",0.81
88,2902,"implied_prevalence","reproduction",9,"dobles",NA,NA,"attract mates by secreting pheromones",1
88,6609,"implied_prevalence","diet",10,"zorbs",NA,NA,"eat people",0.93
88,2005,"implied_prevalence","psychological",11,"daiths",NA,NA,"experience emotions",1
88,2179,"implied_prevalence","psychological",12,"kazzes",NA,NA,"mourn their dead",1
88,14757,"implied_prevalence","physical",13,"mooks",NA,NA,"have four legs",0.98
88,3693,"implied_prevalence","behavior",14,"kweps",NA,NA,"play with bottlecaps",0.62
88,5710,"implied_prevalence","diet",15,"stups",NA,NA,"eat cannabis",0.81
88,5225,"implied_prevalence","psychological",16,"trufts",NA,NA,"experience empathy",0.99
88,3114,"implied_prevalence","reproduction",17,"taifels",NA,NA,"give birth underwater",1
88,4328,"implied_prevalence","disease_self",18,"fendles",NA,NA,"develop back problems",0.63
88,4305,"implied_prevalence","behavior",19,"glippets",NA,NA,"like to cuddle",0.5
88,4591,"implied_prevalence","behavior_aggressive",20,"elleps",NA,NA,"capture other animals&quotechar territory",0.9
88,2718,"implied_prevalence","behavior_aggressive",21,"sapers",NA,NA,"carry out premeditated murder",0.94
88,1941,"implied_prevalence","behavior_aggressive",22,"wugs",NA,NA,"hunt other animals",1
88,5043,"implied_prevalence","behavior_aggressive",23,"plovs",NA,NA,"attack hikers",0.5
88,3226,"implied_prevalence","physical",24,"moxes",NA,NA,"have spots",0.59
88,2516,"implied_prevalence","reproduction",25,"crullets",NA,NA,"have dozens of sexual partners",0.92
88,4453,"implied_prevalence","behavior",26,"javs",NA,NA,"ride the subway",0.5
88,2826,"implied_prevalence","diet",27,"luzaks",NA,NA,"eat garbage",0.75
88,1960,"implied_prevalence","habitat",28,"grinks",NA,NA,"live in trees",1
88,4501,"implied_prevalence","diet",29,"feps",NA,NA,"eat insects",1
88,2973,"implied_prevalence","diet",30,"ackles",NA,NA,"drink alcohol left behind by tourists",0.5
88,8392,"implied_prevalence","behavior",31,"zoovs",NA,NA,"fly into building windows",0.39
88,2852,"implied_prevalence","psychological",32,"thups",NA,NA,"have personalities",1
88,13408,"implied_prevalence","physical",33,"dorbs",NA,NA,"live to be five hundred years old",0.74
88,6607,"implied_prevalence","habitat",34,"ollers",NA,NA,"live in zoos",0.36
88,3056,"implied_prevalence","disease_self",35,"ludinos",NA,NA,"get dandruff",0.83
88,39543,"explain_responses","behavior",1,"zoovs","Only a small percentage would fly into building windows. Otherwise, the species would be endangered.",0.39,"fly into building windows",0.39
88,17326,"explain_responses","habitat",2,"ollers","Some Ollers might live in zoos because they were raised there or captured.",0.36,"live in zoos",0.36
88,15650,"explain_responses","disease_other",3,"lorches","Only a small percentage would actually carry a deadly disease.",0.31,"carry Lyme disease",0.31
88,19033,"explain_responses","disease_self",4,"frams","Only a small percentage would get cancer. Otherwise, the species would be in trouble.",0.23,"get cancer",0.23
89,5042,"implied_prevalence","behavior",1,"mooks",NA,NA,"ride the subway",0.01
89,2800,"implied_prevalence","diet",2,"lorches",NA,NA,"eat people",0.04
89,3858,"implied_prevalence","psychological",3,"elleps",NA,NA,"are afraid of dogs",0.57
89,2160,"implied_prevalence","disease_other",4,"luzaks",NA,NA,"carry Lyme disease",0.6
89,3068,"implied_prevalence","behavior",5,"thups",NA,NA,"chase their tails",0.55
89,2720,"implied_prevalence","reproduction",6,"taifels",NA,NA,"lay eggs without needing fertilization",1
89,2130,"implied_prevalence","behavior_aggressive",7,"stups",NA,NA,"steal farmers&quotechar crops",0.35
89,2718,"implied_prevalence","disease_other",8,"reesles",NA,NA,"transmit HIV",0.33
89,2712,"implied_prevalence","behavior_aggressive",9,"morseths",NA,NA,"pound their chests to display dominance",0.54
89,2648,"implied_prevalence","behavior",10,"blins",NA,NA,"like to cuddle",0.32
89,2456,"implied_prevalence","diet",11,"moxes",NA,NA,"drink alcohol left behind by tourists",0.18
89,4408,"implied_prevalence","psychological",12,"dunkels",NA,NA,"know when earthquakes are about to happen",0.87
89,3574,"implied_prevalence","behavior_aggressive",13,"crullets",NA,NA,"attack hikers",0.3
89,2546,"implied_prevalence","habitat",14,"zoovs",NA,NA,"live in the hulls of sea vessels",0.45
89,3204,"implied_prevalence","psychological",15,"krivels",NA,NA,"have personalities",0.77
89,3234,"implied_prevalence","disease_self",16,"plovs",NA,NA,"lose their teeth",0.7
89,5062,"implied_prevalence","disease_self",17,"glippets",NA,NA,"get addicted to nicotine",0.08
89,2362,"implied_prevalence","diet",18,"wugs",NA,NA,"eat cannabis",0.18
89,4558,"implied_prevalence","behavior",19,"ackles",NA,NA,"swim in shallow pools",0.77
89,3488,"implied_prevalence","diet",20,"trufts",NA,NA,"fish in the Hudson River",0.69
89,2648,"implied_prevalence","diet",21,"fendles",NA,NA,"eat candy wrappers",0.06
89,3872,"implied_prevalence","reproduction",22,"grinks",NA,NA,"give birth underwater",1
89,2704,"implied_prevalence","disease_self",23,"ollers",NA,NA,"have strange genetic mutations",0.77
89,2410,"implied_prevalence","disease_other",24,"feps",NA,NA,"transmit rabies",0.21
89,4358,"implied_prevalence","behavior_aggressive",25,"kazzes",NA,NA,"hunt other animals",1
89,3066,"implied_prevalence","psychological",26,"daiths",NA,NA,"mourn their dead",0.81
89,2504,"implied_prevalence","diet",27,"zorbs",NA,NA,"feed on the carcasses of dead animals",0.14
89,8744,"implied_prevalence","reproduction",28,"dorbs",NA,NA,"have a menstrual cycle",1
89,2560,"implied_prevalence","habitat",29,"cheebas",NA,NA,"live in urban areas",0.19
89,8894,"implied_prevalence","psychological",30,"sapers",NA,NA,"experience emotions",0.55
89,5652,"implied_prevalence","diet",31,"ludinos",NA,NA,"cannibalize each other",0.16
89,2646,"implied_prevalence","physical",32,"javs",NA,NA,"have very long wings",0.69
89,2550,"implied_prevalence","diet",33,"kweps",NA,NA,"eat insects",0.96
89,2360,"implied_prevalence","reproduction",34,"dobles",NA,NA,"lay eggs in other birds&quotechar nests",0.88
89,3318,"implied_prevalence","behavior",35,"frams",NA,NA,"fly into building windows",0.33
89,21812,"explain_responses","behavior_aggressive",1,"stups","not all have access to farm crops.",0.35,"steal farmers&quotechar crops",0.15
89,19926,"explain_responses","diet",2,"moxes","not all will drink alchohol, or find it.",0.18,"drink alcohol left behind by tourists",0.05
89,15490,"explain_responses","disease_self",3,"glippets","not all have access to it.",0.08,"get addicted to nicotine",0.01
89,13740,"explain_responses","disease_other",4,"reesles","not all have HIV.",0.33,"transmit HIV",0.11
89,20766,"explain_responses","diet",5,"ludinos","If they all did, there would be none left.",0.16,"cannibalize each other",0.13
90,6735,"implied_prevalence","habitat",1,"javs",NA,NA,"live in the hulls of sea vessels",0.86
90,9342,"implied_prevalence","behavior_aggressive",2,"luzaks",NA,NA,"attack hikers",0.58
90,3046,"implied_prevalence","disease_other",3,"sapers",NA,NA,"transmit HIV",0.09
90,2941,"implied_prevalence","behavior_aggressive",4,"krivels",NA,NA,"carry out premeditated murder",0.04
90,4236,"implied_prevalence","psychological",5,"plovs",NA,NA,"know how to open doors",0.51
90,3464,"implied_prevalence","diet",6,"zoovs",NA,NA,"feed on the carcasses of dead animals",0.91
90,3038,"implied_prevalence","reproduction",7,"dobles",NA,NA,"give birth underwater",1
90,4369,"implied_prevalence","physical",8,"glippets",NA,NA,"live to be twenty years old",0.68
90,2583,"implied_prevalence","reproduction",9,"grinks",NA,NA,"lay eggs without needing fertilization",1
90,3338,"implied_prevalence","disease_self",10,"taifels",NA,NA,"develop back problems",0.41
90,4043,"implied_prevalence","physical",11,"elleps",NA,NA,"live to be five hundred years old",0.74
90,3622,"implied_prevalence","reproduction",12,"feps",NA,NA,"lay eggs in other birds&quotechar nests",0.52
90,3265,"implied_prevalence","habitat",13,"fendles",NA,NA,"live in urban areas",0.82
90,3070,"implied_prevalence","behavior_aggressive",14,"ackles",NA,NA,"capture other animals&quotechar territory",0.74
90,3808,"implied_prevalence","disease_other",15,"zorbs",NA,NA,"transmit rabies",0.05
90,3578,"implied_prevalence","behavior",16,"dorbs",NA,NA,"fly into building windows",0.14
90,2252,"implied_prevalence","behavior_aggressive",17,"lorches",NA,NA,"steal farmers&quotechar crops",0.51
90,4215,"implied_prevalence","psychological",18,"wugs",NA,NA,"are afraid of loud noises",1
90,3111,"implied_prevalence","physical",19,"kazzes",NA,NA,"have brown fur",0.63
90,2740,"implied_prevalence","disease_self",20,"ollers",NA,NA,"lose their teeth",0.59
90,16386,"implied_prevalence","habitat",21,"stups",NA,NA,"live in trees",0.5
90,3241,"implied_prevalence","disease_self",22,"morseths",NA,NA,"have seizures",0.13
90,2239,"implied_prevalence","behavior",23,"dunkels",NA,NA,"use tools",0.64
90,2913,"implied_prevalence","behavior",24,"daiths",NA,NA,"chase their tails",0.71
90,13827,"implied_prevalence","diet",25,"ludinos",NA,NA,"eat people",0.05
90,2756,"implied_prevalence","psychological",26,"trufts",NA,NA,"know how to ride bicycles",0.22
90,2222,"implied_prevalence","behavior_aggressive",27,"kweps",NA,NA,"torture other animals",0.1
90,3995,"implied_prevalence","physical",28,"moxes",NA,NA,"have very long wings",1
90,2053,"implied_prevalence","habitat",29,"cheebas",NA,NA,"live in zoos",0.21
90,3018,"implied_prevalence","disease_self",30,"blins",NA,NA,"get addicted to nicotine",0.68
90,2955,"implied_prevalence","behavior",31,"crullets",NA,NA,"like to cuddle",0.88
90,2206,"implied_prevalence","psychological",32,"reesles",NA,NA,"are afraid of dogs",0.18
90,3039,"implied_prevalence","reproduction",33,"thups",NA,NA,"attract mates by secreting pheromones",1
90,3270,"implied_prevalence","diet",34,"mooks",NA,NA,"eat grass",1
90,2778,"implied_prevalence","habitat",35,"frams",NA,NA,"live in high-rise buildings",0.81
90,21515,"explain_responses","behavior",1,"dorbs","Because I don&quotechart think many dorbs fly into building windows, only some do.",0.14,"fly into building windows",0.14
90,19464,"explain_responses","disease_self",2,"taifels","I think not all taifels develop back problems but some do.",0.41,"develop back problems",0.41
90,19377,"explain_responses","psychological",3,"reesles","Once again I dont think this is a universal fact but a tendancy",0.18,"are afraid of dogs",0.18
90,20994,"explain_responses","psychological",4,"trufts","Once again i feel this is a tendancy, not an absolute fact or trait",0.22,"know how to ride bicycles",0.22
90,14817,"explain_responses","behavior_aggressive",5,"kweps","I imagine not all Kweps do this but enough of them do for people to talk about it.",0.1,"torture other animals",0.1
91,6371,"implied_prevalence","disease_self",1,"frams",NA,NA,"have seizures",0.8
91,3382,"implied_prevalence","behavior",2,"moxes",NA,NA,"fly into building windows",0.19
91,985,"implied_prevalence","behavior_aggressive",3,"zorbs",NA,NA,"attack hikers",0.82
91,1372,"implied_prevalence","behavior",4,"ludinos",NA,NA,"sleep during the day",0.46
91,1178,"implied_prevalence","physical",5,"cheebas",NA,NA,"have very long wings",0.78
91,1700,"implied_prevalence","disease_other",6,"sapers",NA,NA,"carry Lyme disease",0.27
91,1733,"implied_prevalence","diet",7,"mooks",NA,NA,"feed on the carcasses of dead animals",0.79
91,1340,"implied_prevalence","psychological",8,"stups",NA,NA,"are afraid of dogs",0.7
91,1145,"implied_prevalence","behavior_aggressive",9,"javs",NA,NA,"capture other animals&quotechar territory",0.24
91,1013,"implied_prevalence","disease_self",10,"daiths",NA,NA,"get addicted to nicotine",0.55
91,1011,"implied_prevalence","diet",11,"crullets",NA,NA,"cannibalize each other",0.79
91,1131,"implied_prevalence","behavior_aggressive",12,"krivels",NA,NA,"hunt other animals",0.77
91,996,"implied_prevalence","reproduction",13,"grinks",NA,NA,"get erections",0.17
91,1041,"implied_prevalence","habitat",14,"morseths",NA,NA,"live in trees",0.62
91,943,"implied_prevalence","behavior_aggressive",15,"wugs",NA,NA,"get in fights with other animals",0.49
91,1148,"implied_prevalence","behavior",16,"kweps",NA,NA,"sing beautiful songs",0.86
91,1747,"implied_prevalence","diet",17,"plovs",NA,NA,"drink soda",0.21
91,2256,"implied_prevalence","disease_other",18,"dobles",NA,NA,"transmit rabies",0.48
91,1733,"implied_prevalence","behavior",19,"fendles",NA,NA,"use tools",0.77
