"workerid","rt","trial_type","property","trial_num","experimentResults","missing","explanation","n_data","condition","distribution","property_type","response","category"
96,107711,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 28, 23, 20, 30, 0, 1, 0, 24, u'?']",10,"It seems a relatively even split between animals that can and cannot detect earthquakes, and none of them are above 30%.",10,"prior","rare_weak","psychological",0.01,"M"
96,107711,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 28, 23, 20, 30, 0, 1, 0, 24, u'?']",10,"It seems a relatively even split between animals that can and cannot detect earthquakes, and none of them are above 30%.",10,"prior","rare_weak","psychological",0.02,"N"
96,107711,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 28, 23, 20, 30, 0, 1, 0, 24, u'?']",10,"It seems a relatively even split between animals that can and cannot detect earthquakes, and none of them are above 30%.",10,"prior","rare_weak","psychological",0.1,"O"
97,123078,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 72, 76, 73, 98, 100, 77, 100, 98, 76, u'?']",10,"Seems logical based on the previous day&quotechars percentage of earthquake sensitive beings. ",10,"prior","strong_or_deterministic","psychological",0.85,"K"
97,123078,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 72, 76, 73, 98, 100, 77, 100, 98, 76, u'?']",10,"Seems logical based on the previous day&quotechars percentage of earthquake sensitive beings. ",10,"prior","strong_or_deterministic","psychological",1,"L"
97,123078,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 72, 76, 73, 98, 100, 77, 100, 98, 76, u'?']",10,"Seems logical based on the previous day&quotechars percentage of earthquake sensitive beings. ",10,"prior","strong_or_deterministic","psychological",0.83,"M"
97,123078,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 72, 76, 73, 98, 100, 77, 100, 98, 76, u'?']",10,"Seems logical based on the previous day&quotechars percentage of earthquake sensitive beings. ",10,"prior","strong_or_deterministic","psychological",0.84,"N"
97,123078,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 72, 76, 73, 98, 100, 77, 100, 98, 76, u'?']",10,"Seems logical based on the previous day&quotechars percentage of earthquake sensitive beings. ",10,"prior","strong_or_deterministic","psychological",1,"O"
98,72008,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 27, 0, 30, 25, 27, 27, 0, 0, 0, u'?']",10,"Most could not tell, and the ones that could had a low percentage.",10,"prior","rare_weak","psychological",0.02,"K"
98,72008,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 27, 0, 30, 25, 27, 27, 0, 0, 0, u'?']",10,"Most could not tell, and the ones that could had a low percentage.",10,"prior","rare_weak","psychological",0,"L"
98,72008,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 27, 0, 30, 25, 27, 27, 0, 0, 0, u'?']",10,"Most could not tell, and the ones that could had a low percentage.",10,"prior","rare_weak","psychological",0.2,"M"
98,72008,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 27, 0, 30, 25, 27, 27, 0, 0, 0, u'?']",10,"Most could not tell, and the ones that could had a low percentage.",10,"prior","rare_weak","psychological",0.12,"N"
98,72008,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 27, 0, 30, 25, 27, 27, 0, 0, 0, u'?']",10,"Most could not tell, and the ones that could had a low percentage.",10,"prior","rare_weak","psychological",0.04,"O"
99,33644,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 51, 54, 53, 31, 50, 25, 26, 25, 44, u'?']",10,"based off the previous information",10,"prior","weak_or_half","psychological",0.31,"K"
99,33644,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 51, 54, 53, 31, 50, 25, 26, 25, 44, u'?']",10,"based off the previous information",10,"prior","weak_or_half","psychological",0.49,"L"
99,33644,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 51, 54, 53, 31, 50, 25, 26, 25, 44, u'?']",10,"based off the previous information",10,"prior","weak_or_half","psychological",0.31,"M"
99,33644,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 51, 54, 53, 31, 50, 25, 26, 25, 44, u'?']",10,"based off the previous information",10,"prior","weak_or_half","psychological",0.67,"N"
99,33644,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 51, 54, 53, 31, 50, 25, 26, 25, 44, u'?']",10,"based off the previous information",10,"prior","weak_or_half","psychological",0.58,"O"
100,58781,"prior_manipulation","know when earthquakes are about to happen",1,"[44, 50, 55, 98, 99, 99, 100, 99, 48, 54, u'?']",10,"Middle of the range",10,"prior","half_or_deterministic","psychological",0.7,"K"
100,58781,"prior_manipulation","know when earthquakes are about to happen",1,"[44, 50, 55, 98, 99, 99, 100, 99, 48, 54, u'?']",10,"Middle of the range",10,"prior","half_or_deterministic","psychological",0.72,"L"
100,58781,"prior_manipulation","know when earthquakes are about to happen",1,"[44, 50, 55, 98, 99, 99, 100, 99, 48, 54, u'?']",10,"Middle of the range",10,"prior","half_or_deterministic","psychological",0.71,"M"
100,58781,"prior_manipulation","know when earthquakes are about to happen",1,"[44, 50, 55, 98, 99, 99, 100, 99, 48, 54, u'?']",10,"Middle of the range",10,"prior","half_or_deterministic","psychological",0.68,"N"
100,58781,"prior_manipulation","know when earthquakes are about to happen",1,"[44, 50, 55, 98, 99, 99, 100, 99, 48, 54, u'?']",10,"Middle of the range",10,"prior","half_or_deterministic","psychological",0.68,"O"
101,100895,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 0, 46, 0, 0, 2, 51, 51, 53, 2, u'?']",10,"seemed reasonable with what the prior animals predicted",10,"prior","rare_half","psychological",0.05,"K"
101,100895,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 0, 46, 0, 0, 2, 51, 51, 53, 2, u'?']",10,"seemed reasonable with what the prior animals predicted",10,"prior","rare_half","psychological",0.1,"L"
101,100895,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 0, 46, 0, 0, 2, 51, 51, 53, 2, u'?']",10,"seemed reasonable with what the prior animals predicted",10,"prior","rare_half","psychological",0.6,"M"
101,100895,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 0, 46, 0, 0, 2, 51, 51, 53, 2, u'?']",10,"seemed reasonable with what the prior animals predicted",10,"prior","rare_half","psychological",0.62,"N"
101,100895,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 0, 46, 0, 0, 2, 51, 51, 53, 2, u'?']",10,"seemed reasonable with what the prior animals predicted",10,"prior","rare_half","psychological",0.11,"O"
102,109789,"prior_manipulation","know when earthquakes are about to happen",1,"[3, 100, 0, 100, 99, 0, 0, 100, 100, 1, u'?']",10,"I went with a basic pattern, it is either 0, 1, 99 or 100 as far as I can tell in terms of percentages. ",10,"prior","rare_deterministic","psychological",0,"K"
102,109789,"prior_manipulation","know when earthquakes are about to happen",1,"[3, 100, 0, 100, 99, 0, 0, 100, 100, 1, u'?']",10,"I went with a basic pattern, it is either 0, 1, 99 or 100 as far as I can tell in terms of percentages. ",10,"prior","rare_deterministic","psychological",1,"L"
102,109789,"prior_manipulation","know when earthquakes are about to happen",1,"[3, 100, 0, 100, 99, 0, 0, 100, 100, 1, u'?']",10,"I went with a basic pattern, it is either 0, 1, 99 or 100 as far as I can tell in terms of percentages. ",10,"prior","rare_deterministic","psychological",0,"M"
102,109789,"prior_manipulation","know when earthquakes are about to happen",1,"[3, 100, 0, 100, 99, 0, 0, 100, 100, 1, u'?']",10,"I went with a basic pattern, it is either 0, 1, 99 or 100 as far as I can tell in terms of percentages. ",10,"prior","rare_deterministic","psychological",0.94,"N"
102,109789,"prior_manipulation","know when earthquakes are about to happen",1,"[3, 100, 0, 100, 99, 0, 0, 100, 100, 1, u'?']",10,"I went with a basic pattern, it is either 0, 1, 99 or 100 as far as I can tell in terms of percentages. ",10,"prior","rare_deterministic","psychological",0.05,"O"
103,108320,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 50, 27, 50, 48, 25, 25, 56, 22, 29, u'?']",10,"The previous percentages ranged from 22 to 56.",10,"prior","weak_or_half","psychological",0.28,"K"
103,108320,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 50, 27, 50, 48, 25, 25, 56, 22, 29, u'?']",10,"The previous percentages ranged from 22 to 56.",10,"prior","weak_or_half","psychological",0.2,"L"
103,108320,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 50, 27, 50, 48, 25, 25, 56, 22, 29, u'?']",10,"The previous percentages ranged from 22 to 56.",10,"prior","weak_or_half","psychological",0.36,"M"
103,108320,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 50, 27, 50, 48, 25, 25, 56, 22, 29, u'?']",10,"The previous percentages ranged from 22 to 56.",10,"prior","weak_or_half","psychological",0.23,"N"
103,108320,"prior_manipulation","know when earthquakes are about to happen",1,"[46, 50, 27, 50, 48, 25, 25, 56, 22, 29, u'?']",10,"The previous percentages ranged from 22 to 56.",10,"prior","weak_or_half","psychological",0.28,"O"
104,232155,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 24, 30, 75, 78, 75, 23, 75, 29, 22, u'?']",10,"It seemed like a little more than half the animals up to J were about 25% likely to know when earthquakes are about to happen. The remaining seemed to be around 75%

",10,"prior","weak_or_strong","psychological",0.15,"K"
104,232155,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 24, 30, 75, 78, 75, 23, 75, 29, 22, u'?']",10,"It seemed like a little more than half the animals up to J were about 25% likely to know when earthquakes are about to happen. The remaining seemed to be around 75%

",10,"prior","weak_or_strong","psychological",0.59,"L"
104,232155,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 24, 30, 75, 78, 75, 23, 75, 29, 22, u'?']",10,"It seemed like a little more than half the animals up to J were about 25% likely to know when earthquakes are about to happen. The remaining seemed to be around 75%

",10,"prior","weak_or_strong","psychological",0.64,"M"
104,232155,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 24, 30, 75, 78, 75, 23, 75, 29, 22, u'?']",10,"It seemed like a little more than half the animals up to J were about 25% likely to know when earthquakes are about to happen. The remaining seemed to be around 75%

",10,"prior","weak_or_strong","psychological",0.14,"N"
104,232155,"prior_manipulation","know when earthquakes are about to happen",1,"[77, 24, 30, 75, 78, 75, 23, 75, 29, 22, u'?']",10,"It seemed like a little more than half the animals up to J were about 25% likely to know when earthquakes are about to happen. The remaining seemed to be around 75%

",10,"prior","weak_or_strong","psychological",0.18,"O"
105,297003,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 50, 98, 51, 50, 97, 50, 53, 100, u'?']",10,"It seemed that most animals were near 100% or around 50% in their ability to predict the earthquakes.",10,"prior","half_or_deterministic","psychological",0.56,"K"
105,297003,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 50, 98, 51, 50, 97, 50, 53, 100, u'?']",10,"It seemed that most animals were near 100% or around 50% in their ability to predict the earthquakes.",10,"prior","half_or_deterministic","psychological",0.96,"L"
105,297003,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 50, 98, 51, 50, 97, 50, 53, 100, u'?']",10,"It seemed that most animals were near 100% or around 50% in their ability to predict the earthquakes.",10,"prior","half_or_deterministic","psychological",0.56,"M"
105,297003,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 50, 98, 51, 50, 97, 50, 53, 100, u'?']",10,"It seemed that most animals were near 100% or around 50% in their ability to predict the earthquakes.",10,"prior","half_or_deterministic","psychological",1,"N"
105,297003,"prior_manipulation","know when earthquakes are about to happen",1,"[99, 100, 50, 98, 51, 50, 97, 50, 53, 100, u'?']",10,"It seemed that most animals were near 100% or around 50% in their ability to predict the earthquakes.",10,"prior","half_or_deterministic","psychological",0.97,"O"
106,173519,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 99, 24, 27, 30, 100, 25, 98, 99, 98, u'?']",10,"they seem to be finding more that have a high probability of detecting quakes and the rest seem to be in the 20-30 range",10,"prior","weak_or_deterministic","psychological",0.27,"K"
106,173519,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 99, 24, 27, 30, 100, 25, 98, 99, 98, u'?']",10,"they seem to be finding more that have a high probability of detecting quakes and the rest seem to be in the 20-30 range",10,"prior","weak_or_deterministic","psychological",0.91,"L"
106,173519,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 99, 24, 27, 30, 100, 25, 98, 99, 98, u'?']",10,"they seem to be finding more that have a high probability of detecting quakes and the rest seem to be in the 20-30 range",10,"prior","weak_or_deterministic","psychological",0.86,"M"
106,173519,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 99, 24, 27, 30, 100, 25, 98, 99, 98, u'?']",10,"they seem to be finding more that have a high probability of detecting quakes and the rest seem to be in the 20-30 range",10,"prior","weak_or_deterministic","psychological",0.26,"N"
106,173519,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 99, 24, 27, 30, 100, 25, 98, 99, 98, u'?']",10,"they seem to be finding more that have a high probability of detecting quakes and the rest seem to be in the 20-30 range",10,"prior","weak_or_deterministic","psychological",0.91,"O"
